hotel_id,hotel_name,review_id,guest_type,rating_10,title,stay_date,mentioned_attributes,text
"viceroy_chicago","Viceroy Chicago","viceroy_chicago_089","traveler with elderly parents","8","Comfortable and convenient","Dec 2024","valueForMoney; wifiReliability; locationConvenience; roomComfort","I chose Viceroy Chicago because I wanted to be in Gold Coast. We used Clark/Division station more than expected, and it helped with timing. It was a nice stay, but the rate felt steep for what we received. Wi-Fi stayed reliable during video calls and evening browsing. The location made it easy to walk to restaurants, transit and major sights."
"viceroy_chicago","Viceroy Chicago","viceroy_chicago_090","international tourist","7","Convenient but not perfect","Feb 2025","cleanliness; wifiReliability; valueForMoney; breakfastQuality","I stayed at Viceroy Chicago during a first sightseeing trip to Chicago. The room felt clean when we arrived, and the bathroom looked freshly serviced. Value was the main drawback, especially for a short stay. The breakfast service was good, and coffee was easy to get in the morning. I would stay again, but only if the rate made sense."
"viceroy_chicago","Viceroy Chicago","viceroy_chicago_091","local staycation guest","7","Good stay with trade-offs","Apr 2024","breakfastQuality; valueForMoney; locationConvenience; serviceQuality","This was my first time staying at Viceroy Chicago. Breakfast was better than expected and helped before a packed day. I liked the hotel, but I would compare prices carefully before booking again. The neighborhood was convenient for food, shopping and quick rides. Service was polished without feeling stiff, especially at check-in."
"viceroy_chicago","Viceroy Chicago","viceroy_chicago_092","solo traveler","8","Comfortable and convenient","Nov 2025","breakfastQuality; locationConvenience","I stayed at Viceroy Chicago during a solo visit. The hotel details, including seasonal rooftop pool, fitness center, rooftop bar and two restaurants, gave the stay a polished feel. Breakfast was better than expected and helped before a packed day. The location made it easy to walk to restaurants, transit and major sights. For a city stay, the hotel worked very well."
"viceroy_chicago","Viceroy Chicago","viceroy_chicago_093","international tourist","7","Worked well for this trip","Mar 2026","roomComfort; wifiReliability; valueForMoney","This was my first time staying at Viceroy Chicago. The bed was comfortable, and the room layout worked well for unpacking and relaxing. Wi-Fi connected quickly and did not drop during my stay. It was a nice stay, but the rate felt steep for what we received. I would stay again, but only if the rate made sense."
"viceroy_chicago","Viceroy Chicago","viceroy_chicago_094","traveler with elderly parents","9","Comfortable and convenient","Apr 2025","locationConvenience; noiseLevel; cleanliness","I chose Viceroy Chicago because I wanted to be in Gold Coast. We tried Somerset and the rooftop bar, which made it convenient to stay close in the evening. Being close to transit saved time, especially when crossing town. The room blocked city noise better than I expected. Housekeeping did a strong job; towels, counters and floors were consistently clean."
"viceroy_chicago","Viceroy Chicago","viceroy_chicago_095","business traveler","10","Great base in Chicago","Aug 2024","breakfastQuality; roomComfort; wifiReliability; noiseLevel","This was my first time staying at Viceroy Chicago. The location near Magnificent Mile, Oak Street Beach, Navy Pier and Millennium Park shaped most of our plans. The breakfast service was good, and coffee was easy to get in the morning. We slept well, and the linens made the room feel more upscale. Hallway noise was minimal, and we slept without interruptions."
"viceroy_chicago","Viceroy Chicago","viceroy_chicago_096","solo traveler","8","Great base in Chicago","May 2024","breakfastQuality; serviceQuality","I stayed at Viceroy Chicago during a solo visit. The modern guest room with lounge seating matched the listing and made a clear first impression. We liked having a real breakfast option on-site instead of searching early. Service was polished without feeling stiff, especially at check-in. It was an easy hotel to recommend for this kind of trip."
"viceroy_chicago","Viceroy Chicago","viceroy_chicago_097","international tourist","8","Strong city stay","Dec 2025","cleanliness; locationConvenience; serviceQuality","I stayed at Viceroy Chicago during a first sightseeing trip to Chicago. Housekeeping did a strong job; towels, counters and floors were consistently clean. The location made it easy to walk to restaurants, transit and major sights. Service was polished without feeling stiff, especially at check-in. I left feeling the stay did what I needed it to do."
"viceroy_chicago","Viceroy Chicago","viceroy_chicago_098","conference attendee","8","Great base in Chicago","Dec 2025","roomComfort; noiseLevel","This was my first time staying at Viceroy Chicago. The hotel details, including seasonal rooftop pool, fitness center, rooftop bar and two restaurants, gave the stay a polished feel. The seating and bed were comfortable enough for a two-night stay. Noise was not an issue, which mattered because we had early plans. Overall, I would stay again for the convenience and comfort."
"viceroy_chicago","Viceroy Chicago","viceroy_chicago_099","conference attendee","7","Worked well for this trip","Mar 2026","serviceQuality; valueForMoney","Our trip brought us to Viceroy Chicago for two nights. The location near Magnificent Mile, Oak Street Beach, Navy Pier and Millennium Park shaped most of our plans. Staff gave helpful directions and followed up when we asked for extra towels. I liked the hotel, but I would compare prices carefully before booking again. I would stay again, but only if the rate made sense."
"viceroy_chicago","Viceroy Chicago","viceroy_chicago_100","parents visiting a student","8","Comfortable and convenient","May 2025","cleanliness; serviceQuality; locationConvenience; valueForMoney","I stayed at Viceroy Chicago during a visit with our student in Chicago. The room felt clean when we arrived, and the bathroom looked freshly serviced. The concierge and front desk made the stay feel well managed. The final price felt high once parking and extras were included. For a city stay, the hotel worked very well."
"the_robey_chicago","The Robey, Chicago, a Member of Design Hotels","the_robey_chicago_001","local staycation guest","7","Worked well for this trip","Jun 2026","noiseLevel; locationConvenience; wifiReliability","We booked The Robey, Chicago, a Member of Design Hotels for a short Chicago stay. We tried Cafe Robey, Clever Coyote, The Up Room and Solana, which made it convenient to stay close in the evening. We heard hallway doors and nearby nightlife more than expected. Being close to transit saved time, especially when crossing town. I had no trouble using the Wi-Fi from the room or lobby."
"the_robey_chicago","The Robey, Chicago, a Member of Design Hotels","the_robey_chicago_002","traveler with elderly parents","10","Great base in Chicago","Jan 2024","breakfastQuality; locationConvenience; cleanliness; wifiReliability","I stayed at The Robey, Chicago, a Member of Design Hotels during a trip with elderly parents. We used Damen station more than expected, and it helped with timing. Being close to transit saved time, especially when crossing town. I had no trouble using the Wi-Fi from the room or lobby. It was an easy hotel to recommend for this kind of trip."
"the_robey_chicago","The Robey, Chicago, a Member of Design Hotels","the_robey_chicago_003","traveler with elderly parents","9","Strong city stay","Feb 2026","locationConvenience; serviceQuality; roomComfort","We booked The Robey, Chicago, a Member of Design Hotels for a short Chicago stay. We used Damen station more than expected, and it helped with timing. The location made it easy to walk to restaurants, transit and major sights. Service was polished without feeling stiff, especially at check-in. The bed was comfortable, and the room layout worked well for unpacking and relaxing."
